timestamp,locomotiveType,locomotiveId,demoScenario,speedKmh,speedLimitKmh,engineTempC,oilTempC,brakePressureBar,fuelLevelPct,tractionCurrentA,batteryVoltageV,lineVoltageV,faultCodeCount,signalQualityPct,vibrationMmS,lat,lon,healthScore,healthClass,healthStatus
"2026-04-03T22:36:41.772Z","KZ8A","KZ8A-SM-1","warning_overheat",50.157,80,93,70.200,5.039,,376.554,,25097.713,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:42.772Z","KZ8A","KZ8A-SM-1","warning_overheat",49.614,80,94,70.250,5.033,,371.733,,25104.613,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:43.772Z","KZ8A","KZ8A-SM-1","warning_overheat",49.079,80,95,70.300,5.027,,367.666,,25111.346,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:44.772Z","KZ8A","KZ8A-SM-1","warning_overheat",48.552,80,96,70.350,5.020,,364.416,,25117.901,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:45.772Z","KZ8A","KZ8A-SM-1","warning_overheat",48.036,80,97,70.400,5.014,,362.033,,25124.267,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:46.772Z","KZ8A","KZ8A-SM-1","warning_overheat",47.533,80,98,70.450,5.007,,360.554,,25130.434,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:47.772Z","KZ8A","KZ8A-SM-1","warning_overheat",47.043,80,92,70.500,5.001,,360.004,,25136.393,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:48.772Z","KZ8A","KZ8A-SM-1","warning_overheat",46.568,80,93,70.550,4.994,,360.389,,25142.133,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:49.772Z","KZ8A","KZ8A-SM-1","warning_overheat",46.110,80,94,70.600,4.987,,361.705,,25147.646,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:50.772Z","KZ8A","KZ8A-SM-1","warning_overheat",45.671,80,95,70.650,4.981,,363.930,,25152.923,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:51.772Z","KZ8A","KZ8A-SM-1","warning_overheat",45.250,80,96,70.700,4.974,,367.030,,25157.955,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:52.772Z","KZ8A","KZ8A-SM-1","warning_overheat",44.851,80,97,70.750,4.968,,370.957,,25162.735,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:53.773Z","KZ8A","KZ8A-SM-1","warning_overheat",44.474,80,98,70.800,4.962,,375.649,,25167.254,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:54.773Z","KZ8A","KZ8A-SM-1","warning_overheat",44.120,80,92,70.850,4.956,,381.033,,25171.506,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:55.773Z","KZ8A","KZ8A-SM-1","warning_overheat",43.790,80,93,70.900,4.951,,387.026,,25175.483,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:56.773Z","KZ8A","KZ8A-SM-1","warning_overheat",43.486,80,94,70.950,4.946,,393.532,,25179.179,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:57.773Z","KZ8A","KZ8A-SM-1","warning_overheat",43.208,80,95,71,4.941,,400.452,,25182.589,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:58.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.957,80,96,71.050,4.937,,407.677,,25185.707,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:36:59.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.734,80,97,71.100,4.933,,415.094,,25188.527,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:00.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.539,80,98,71.150,4.930,,422.588,,25191.046,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:01.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.374,80,92,71.200,4.927,,430.041,,25193.260,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:02.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.238,80,93,71.250,4.924,,437.338,,25195.164,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:03.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.133,80,94,71.300,4.922,,444.364,,25196.756,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:04.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.058,80,95,71.350,4.921,,451.010,,25198.033,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:05.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.014,80,96,71.400,4.920,,457.172,,25198.994,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:06.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.000,80,97,71.450,4.920,,462.754,,25199.636,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:07.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.017,80,98,71.500,4.920,,467.669,,25199.959,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:08.773Z","KZ8A","KZ8A-SM-1","warning_overheat",42.066,80,92,71.550,4.921,,471.840,,25199.961,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:09.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.144,80,93,71.600,4.923,,475.202,,25199.644,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:10.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.254,80,94,71.650,4.925,,477.702,,25199.008,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:11.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.393,80,95,71.700,4.927,,479.302,,25198.053,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:12.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.562,80,96,71.750,4.930,,479.977,,25196.781,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:13.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.760,80,97,71.800,4.933,,479.716,,25195.195,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:14.774Z","KZ8A","KZ8A-SM-1","warning_overheat",42.986,80,98,71.850,4.937,,478.523,,25193.296,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:15.774Z","KZ8A","KZ8A-SM-1","warning_overheat",43.241,80,92,71.900,4.942,,476.417,,25191.088,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:16.774Z","KZ8A","KZ8A-SM-1","warning_overheat",43.522,80,93,71.950,4.947,,473.430,,25188.574,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:17.774Z","KZ8A","KZ8A-SM-1","warning_overheat",43.830,80,94,72,4.952,,469.610,,25185.759,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:18.774Z","KZ8A","KZ8A-SM-1","warning_overheat",44.162,80,95,72.050,4.957,,465.015,,25182.647,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:19.774Z","KZ8A","KZ8A-SM-1","warning_overheat",44.519,80,96,72.100,4.963,,459.718,,25179.242,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:20.774Z","KZ8A","KZ8A-SM-1","warning_overheat",44.899,80,97,72.150,4.969,,453.802,,25175.550,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:21.774Z","KZ8A","KZ8A-SM-1","warning_overheat",45.301,80,98,72.200,4.975,,447.357,,25171.578,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:22.774Z","KZ8A","KZ8A-SM-1","warning_overheat",45.724,80,92,72.250,4.982,,440.486,,25167.331,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:23.775Z","KZ8A","KZ8A-SM-1","warning_overheat",46.166,80,93,72.300,4.988,,433.295,,25162.817,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:24.775Z","KZ8A","KZ8A-SM-1","warning_overheat",46.626,80,94,72.350,4.995,,425.897,,25158.042,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:25.775Z","KZ8A","KZ8A-SM-1","warning_overheat",47.103,80,95,72.400,5.001,,418.407,,25153.014,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:26.775Z","KZ8A","KZ8A-SM-1","warning_overheat",47.594,80,96,72.450,5.008,,410.942,,25147.741,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:27.775Z","KZ8A","KZ8A-SM-1","warning_overheat",48.100,80,97,72.500,5.015,,403.617,,25142.232,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:28.775Z","KZ8A","KZ8A-SM-1","warning_overheat",48.617,80,98,72.550,5.021,,396.549,,25136.496,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:29.775Z","KZ8A","KZ8A-SM-1","warning_overheat",49.145,80,92,72.600,5.028,,389.847,,25130.541,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:30.775Z","KZ8A","KZ8A-SM-1","warning_overheat",49.681,80,93,72.650,5.034,,383.615,,25124.377,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:31.775Z","KZ8A","KZ8A-SM-1","warning_overheat",50.225,80,94,72.700,5.040,,377.950,,25118.014,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:32.775Z","KZ8A","KZ8A-SM-1","warning_overheat",50.774,80,95,72.750,5.045,,372.942,,25111.463,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:33.775Z","KZ8A","KZ8A-SM-1","warning_overheat",51.327,80,96,72.800,5.051,,368.669,,25104.733,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:34.775Z","KZ8A","KZ8A-SM-1","warning_overheat",51.882,80,97,72.850,5.056,,365.196,,25097.836,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:35.775Z","KZ8A","KZ8A-SM-1","warning_overheat",52.437,80,98,72.900,5.060,,362.579,,25090.782,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:36.775Z","KZ8A","KZ8A-SM-1","warning_overheat",52.992,80,92,72.950,5.064,,360.857,,25083.583,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:37.775Z","KZ8A","KZ8A-SM-1","warning_overheat",53.543,80,93,73,5.068,,360.059,,25076.250,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:38.775Z","KZ8A","KZ8A-SM-1","warning_overheat",54.089,80,94,73.050,5.071,,360.196,,25068.795,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:39.775Z","KZ8A","KZ8A-SM-1","warning_overheat",54.629,80,95,73.100,5.074,,361.266,,25061.230,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:40.776Z","KZ8A","KZ8A-SM-1","warning_overheat",55.160,80,96,73.150,5.076,,363.252,,25053.568,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:41.776Z","KZ8A","KZ8A-SM-1","warning_overheat",55.682,80,97,73.200,5.078,,366.124,,25045.819,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:42.776Z","KZ8A","KZ8A-SM-1","warning_overheat",56.193,80,98,73.250,5.079,,369.837,,25037.997,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:43.776Z","KZ8A","KZ8A-SM-1","warning_overheat",56.690,80,92,73.300,5.080,,374.333,,25030.115,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:44.776Z","KZ8A","KZ8A-SM-1","warning_overheat",57.174,80,93,73.350,5.080,,379.541,,25022.184,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:45.776Z","KZ8A","KZ8A-SM-1","warning_overheat",57.641,80,94,73.400,5.079,,385.381,,25014.218,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:46.776Z","KZ8A","KZ8A-SM-1","warning_overheat",58.091,80,95,73.450,5.078,,391.760,,25006.229,0,99,4,51.125,71.435,97,"A","normal"
"2026-04-03T22:37:47.776Z","KZ8A","KZ8A-SM-1","warning_overheat",58.522,80,96,73.500,5.077,,398.581,,24998.230,0,99,4,51.125,71.436,97,"A","normal"
"2026-04-03T22:37:48.776Z","KZ8A","KZ8A-SM-1","warning_overheat",58.932,80,97,73.550,5.075,,405.736,,24990.234,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:49.776Z","KZ8A","KZ8A-SM-1","warning_overheat",59.322,80,98,73.600,5.072,,413.113,,24982.253,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:50.776Z","KZ8A","KZ8A-SM-1","warning_overheat",59.689,80,92,73.650,5.069,,420.598,,24974.301,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:51.776Z","KZ8A","KZ8A-SM-1","warning_overheat",60.032,80,93,73.700,5.065,,428.073,,24966.390,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:52.776Z","KZ8A","KZ8A-SM-1","warning_overheat",60.350,80,94,73.750,5.061,,435.423,,24958.533,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:53.776Z","KZ8A","KZ8A-SM-1","warning_overheat",60.643,80,95,73.800,5.057,,442.531,,24950.742,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:54.776Z","KZ8A","KZ8A-SM-1","warning_overheat",60.909,80,96,73.850,5.052,,449.289,,24943.030,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:55.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.147,80,97,73.900,5.047,,455.589,,24935.409,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:56.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.358,80,98,73.950,5.041,,461.334,,24927.891,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:57.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.539,80,92,60,5.035,,466.433,,24920.489,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:58.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.691,80,93,60.050,5.029,,470.809,,24913.214,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:37:59.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.813,80,94,60.100,5.023,,474.391,,24906.078,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:00.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.905,80,95,60.150,5.016,,477.125,,24899.092,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:01.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.966,80,96,60.200,5.010,,478.967,,24892.267,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:02.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.996,80,97,60.250,5.003,,479.889,,24885.615,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:03.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.996,80,98,60.300,4.997,,479.877,,24879.146,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:04.776Z","KZ8A","KZ8A-SM-1","warning_overheat",61.965,80,92,60.350,4.990,,478.930,,24872.870,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:05.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.903,80,93,60.400,4.983,,477.063,,24866.797,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:06.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.810,80,94,60.450,4.977,,474.306,,24860.938,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:07.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.687,80,95,60.500,4.971,,470.702,,24855.301,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:08.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.535,80,96,60.550,4.965,,466.307,,24849.896,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:09.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.352,80,97,60.600,4.959,,461.189,,24844.730,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:10.777Z","KZ8A","KZ8A-SM-1","warning_overheat",61.141,80,98,60.650,4.953,,455.428,,24839.813,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:11.777Z","KZ8A","KZ8A-SM-1","warning_overheat",60.902,80,92,60.700,4.948,,449.114,,24835.153,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:12.777Z","KZ8A","KZ8A-SM-1","warning_overheat",60.636,80,93,60.750,4.943,,442.346,,24830.756,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:13.777Z","KZ8A","KZ8A-SM-1","warning_overheat",60.342,80,94,60.800,4.939,,435.229,,24826.630,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:14.777Z","KZ8A","KZ8A-SM-1","warning_overheat",60.023,80,95,60.850,4.934,,427.875,,24822.781,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:15.777Z","KZ8A","KZ8A-SM-1","warning_overheat",59.679,80,96,60.900,4.931,,420.398,,24819.216,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:16.777Z","KZ8A","KZ8A-SM-1","warning_overheat",59.312,80,97,60.950,4.928,,412.914,,24815.940,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:17.777Z","KZ8A","KZ8A-SM-1","warning_overheat",58.922,80,98,61,4.925,,405.542,,24812.958,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:18.777Z","KZ8A","KZ8A-SM-1","warning_overheat",58.510,80,92,61.050,4.923,,398.394,,24810.276,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:19.777Z","KZ8A","KZ8A-SM-1","warning_overheat",58.079,80,93,61.100,4.922,,391.584,,24807.897,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:20.777Z","KZ8A","KZ8A-SM-1","warning_overheat",57.629,80,94,61.150,4.920,,385.218,,24805.825,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:21.777Z","KZ8A","KZ8A-SM-1","warning_overheat",57.161,80,95,61.200,4.920,,379.394,,24804.064,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:22.777Z","KZ8A","KZ8A-SM-1","warning_overheat",56.677,80,96,61.250,4.920,,374.203,,24802.617,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:23.778Z","KZ8A","KZ8A-SM-1","warning_overheat",56.179,80,97,61.300,4.921,,369.728,,24801.485,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:24.778Z","KZ8A","KZ8A-SM-1","warning_overheat",55.668,80,98,61.350,4.922,,366.037,,24800.671,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:25.778Z","KZ8A","KZ8A-SM-1","warning_overheat",55.146,80,92,61.400,4.924,,363.188,,24800.176,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:26.778Z","KZ8A","KZ8A-SM-1","warning_overheat",54.614,80,93,61.450,4.926,,361.225,,24800.000,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:27.778Z","KZ8A","KZ8A-SM-1","warning_overheat",54.074,80,94,61.500,4.929,,360.180,,24800.145,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:28.778Z","KZ8A","KZ8A-SM-1","warning_overheat",53.528,80,95,61.550,4.932,,360.068,,24800.609,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:29.778Z","KZ8A","KZ8A-SM-1","warning_overheat",52.977,80,96,61.600,4.936,,360.891,,24801.392,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:30.778Z","KZ8A","KZ8A-SM-1","warning_overheat",52.423,80,97,61.650,4.940,,362.637,,24802.493,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:31.778Z","KZ8A","KZ8A-SM-1","warning_overheat",51.867,80,98,61.700,4.945,,365.278,,24803.910,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:32.778Z","KZ8A","KZ8A-SM-1","warning_overheat",51.312,80,92,61.750,4.950,,368.773,,24805.640,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:33.778Z","KZ8A","KZ8A-SM-1","warning_overheat",50.759,80,93,61.800,4.955,,373.067,,24807.682,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:34.778Z","KZ8A","KZ8A-SM-1","warning_overheat",50.210,80,94,61.850,4.961,,378.093,,24810.031,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:35.778Z","KZ8A","KZ8A-SM-1","warning_overheat",49.667,80,95,61.900,4.966,,383.774,,24812.684,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:36.778Z","KZ8A","KZ8A-SM-1","warning_overheat",49.130,80,96,61.950,4.973,,390.019,,24815.637,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:37.778Z","KZ8A","KZ8A-SM-1","warning_overheat",48.603,80,97,62,4.979,,396.733,,24818.884,0,99,4,51.126,71.436,97,"A","normal"
"2026-04-03T22:38:38.778Z","KZ8A","KZ8A-SM-1","critical",48.086,80,104,62.050,4.986,,483.810,,24822.422,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:39.779Z","KZ8A","KZ8A-SM-1","critical",47.581,80,105,62.100,4.992,,491.139,,24826.243,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:40.779Z","KZ8A","KZ8A-SM-1","critical",47.090,80,106,62.150,4.999,,498.607,,24830.343,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:41.779Z","KZ8A","KZ8A-SM-1","critical",46.614,80,107,62.200,5.005,,506.096,,24834.714,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:42.779Z","KZ8A","KZ8A-SM-1","critical",46.154,80,103,62.250,5.012,,513.490,,24839.349,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:43.779Z","KZ8A","KZ8A-SM-1","critical",45.713,80,104,62.300,5.019,,520.674,,24844.241,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:44.779Z","KZ8A","KZ8A-SM-1","critical",45.290,80,105,62.350,5.025,,527.535,,24849.383,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:45.779Z","KZ8A","KZ8A-SM-1","critical",44.889,80,106,62.400,5.031,,533.966,,24854.765,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:46.779Z","KZ8A","KZ8A-SM-1","critical",44.510,80,107,62.450,5.037,,539.868,,24860.380,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:47.779Z","KZ8A","KZ8A-SM-1","critical",44.153,80,103,62.500,5.043,,545.147,,24866.218,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:48.779Z","KZ8A","KZ8A-SM-1","critical",43.821,80,104,62.550,5.048,,549.722,,24872.270,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:49.779Z","KZ8A","KZ8A-SM-1","critical",43.514,80,105,62.600,5.054,,553.521,,24878.527,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:50.779Z","KZ8A","KZ8A-SM-1","critical",43.234,80,106,62.650,5.058,,556.484,,24884.978,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:51.779Z","KZ8A","KZ8A-SM-1","critical",42.980,80,107,62.700,5.063,,558.567,,24891.612,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:52.779Z","KZ8A","KZ8A-SM-1","critical",42.754,80,103,62.750,5.067,,559.735,,24898.421,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:53.779Z","KZ8A","KZ8A-SM-1","critical",42.557,80,104,62.800,5.070,,559.971,,24905.391,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:54.779Z","KZ8A","KZ8A-SM-1","critical",42.389,80,105,62.850,5.073,,559.272,,24912.514,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:55.779Z","KZ8A","KZ8A-SM-1","critical",42.250,80,106,62.900,5.076,,557.647,,24919.776,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:56.779Z","KZ8A","KZ8A-SM-1","critical",42.142,80,107,62.950,5.077,,555.123,,24927.166,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:57.779Z","KZ8A","KZ8A-SM-1","critical",42.064,80,103,63,5.079,,551.739,,24934.673,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:58.780Z","KZ8A","KZ8A-SM-1","critical",42.017,80,104,63.050,5.080,,547.547,,24942.284,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:38:59.780Z","KZ8A","KZ8A-SM-1","critical",42.000,80,105,63.100,5.080,,542.613,,24949.988,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:00.780Z","KZ8A","KZ8A-SM-1","critical",42.014,80,106,63.150,5.080,,537.015,,24957.772,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:01.780Z","KZ8A","KZ8A-SM-1","critical",42.060,80,107,63.200,5.079,,530.839,,24965.623,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:02.780Z","KZ8A","KZ8A-SM-1","critical",42.135,80,103,63.250,5.078,,524.181,,24973.530,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:03.780Z","KZ8A","KZ8A-SM-1","critical",42.242,80,104,63.300,5.076,,517.147,,24981.478,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:04.780Z","KZ8A","KZ8A-SM-1","critical",42.378,80,105,63.350,5.073,,509.844,,24989.457,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:05.780Z","KZ8A","KZ8A-SM-1","critical",42.544,80,106,63.400,5.070,,502.388,,24997.452,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:06.780Z","KZ8A","KZ8A-SM-1","critical",42.739,80,107,63.450,5.067,,494.895,,25005.451,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:07.780Z","KZ8A","KZ8A-SM-1","critical",42.963,80,103,63.500,5.063,,487.482,,25013.442,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:08.780Z","KZ8A","KZ8A-SM-1","critical",43.215,80,104,63.550,5.059,,480.263,,25021.411,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:09.780Z","KZ8A","KZ8A-SM-1","critical",43.494,80,105,63.600,5.054,,473.353,,25029.345,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:10.780Z","KZ8A","KZ8A-SM-1","critical",43.799,80,106,63.650,5.049,,466.859,,25037.233,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:11.780Z","KZ8A","KZ8A-SM-1","critical",44.129,80,107,63.700,5.043,,460.882,,25045.062,0,99,6,51.126,71.436,94,"A","normal"
"2026-04-03T22:39:12.780Z","KZ8A","KZ8A-SM-1","critical",44.484,80,103,63.750,5.038,,455.515,,25052.818,0,99,6,51.126,71.436,94,"A","normal"
